Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,19611,-,-,India,19.15,72.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2014,4,14,18,30,22,0,22,31,49,35,20,27.510627727597466,1010.0267944335938,66.49886108259665,84.9115941750022,2.0964917533227996,0.0,291.26495361328125,3.993633270263672,0
2014,4,14,19,30,0,0,0,0,0,0,21,26.757897219768495,1010.719482421875,73.18729571091112,98.82616661296548,2.0184761643337374,0.0,293.0870666503906,3.7011215686798096,0
2014,4,14,20,30,0,0,0,0,0,0,21,26.336394913568427,1011.28271484375,76.43744798485046,112.41826508959842,1.9359907672511056,0.0,293.89434814453125,3.19403338432312,0
2014,4,14,21,30,0,0,0,0,0,0,21,26.06446974002546,1011.5884399414062,77.88513220530065,125.42064554594111,1.8751874077576014,0.0,294.1676940917969,2.639638662338257,0
2014,4,14,22,30,0,0,0,0,0,0,21,26.027345434214112,1011.4447631835938,77.75342986275305,137.26934093690605,1.8240809438545993,0.0,293.48876953125,2.1475658416748047,0
2014,4,14,23,30,0,0,0,0,0,0,21,26.301775307544347,1010.985595703125,76.28355452407337,146.69180927228197,1.7854160393056127,0.0,293.0335693359375,1.7375882863998413,0
2014,4,15,0,30,0,0,0,0,0,0,21,26.20183339419941,1010.2229614257812,76.68825724754045,151.1883293073592,1.7601229218511911,0.0,293.3145751953125,1.4495725631713867,0
2014,4,15,1,30,0,0,0,0,0,0,21,26.039561966265524,1009.9215698242188,77.8689469810144,148.56482565944756,1.7488472977755665,0.0,289.74627685546875,1.3175106048583984,0
2014,4,15,2,30,0,0,0,0,0,0,22,25.77481682740091,1009.540283203125,80.00614491163412,140.20701206056424,1.751622052561389,0.0,280.8249206542969,1.3219586610794067,0
2014,4,15,3,30,0,0,0,0,0,0,22,25.564960022749062,1009.754638671875,82.12111759721029,128.8575932726347,1.8018671716303662,0.0,273.024169921875,1.3924496173858643,0
2014,4,15,4,30,0,0,0,0,0,0,22,25.368888986190086,1010.2191772460938,83.7670954180132,116.0984665675687,1.8720458905778508,0.0,269.69525146484375,1.3960821628570557,0
2014,4,15,5,30,0,0,0,0,0,0,22,25.274121070949604,1011.220703125,83.56282282422553,102.63413768817756,1.9586828784924664,0.0,269.3602294921875,1.2719333171844482,0
2014,4,15,6,30,1,0,1,4,2,4,22,25.270838671324213,1011.9912109375,83.02294134335989,88.78719012405462,2.0534827500691324,0.0,266.87744140625,1.0234580039978027,0
2014,4,15,7,30,119,191,170,110,263,179,20,26.931292940151877,1012.5711669921875,68.276158986513,74.73698809335521,2.1431057365063273,0.0,258.5982666015625,0.685932457447052,0
2014,4,15,8,30,178,478,413,178,478,413,18,29.868601261959668,1012.8677368164062,51.13773400283532,60.58214650518535,2.2201096218857574,0.0,249.95376586914062,0.43147844076156616,0
2014,4,15,9,30,219,603,635,219,603,635,16,32.63872570450985,1012.6435546875,38.81860993378011,46.419685299382884,2.3002013205219396,0.0,240.39068603515625,0.34862667322158813,0
2014,4,15,10,30,243,675,814,243,675,814,15,35.14474209793855,1012.302734375,30.858044469525247,32.39953737354416,2.3721677330892272,0.0,248.4526824951172,0.5014545917510986,0
2014,4,15,11,30,257,714,933,257,714,933,14,36.924379219961736,1011.4548950195312,27.073229015076024,19.002301504499172,2.429236422042674,0.0,259.61065673828125,0.9955185651779175,0
2014,4,15,12,30,262,728,980,262,728,980,15,37.67099246735398,1010.520263671875,26.419081565333215,9.597256968471626,2.4737880093054816,0.0,266.72930908203125,1.8317636251449585,0
2014,4,15,13,30,259,719,952,259,719,952,15,37.47128854458123,1009.7962036132812,28.00697453107016,15.617955465825034,2.516905766441952,0.0,271.5533447265625,2.799166202545166,0
2014,4,15,14,30,247,686,850,247,686,850,16,36.57056857771562,1009.382568359375,31.296588127277662,28.561738160749307,2.568556964626211,0.0,275.56768798828125,3.5552170276641846,0
2014,4,15,15,30,226,623,686,226,623,686,17,35.12585829504468,1009.2455444335938,36.04054966397571,42.483906608180924,2.5635274948659834,0.0,278.63232421875,4.007106781005859,0
2014,4,15,16,30,191,514,474,191,514,474,18,33.16879317514531,1009.3582763671875,42.866000782201304,56.62037996067076,2.5679421924280303,0.0,282.57330322265625,4.237912654876709,0
2014,4,15,17,30,156,256,241,132,330,241,19,30.906290246629567,1009.8303833007812,51.65808841975617,70.77791952197336,2.582225240389341,0.0,287.1318359375,4.218114852905273,0
2014,4,15,18,30,23,0,23,30,48,35,20,28.901653837449203,1010.5297241210938,61.804727815897905,84.8541608483755,2.5956998832060414,0.0,291.1624755859375,3.996743679046631,0
2014,4,15,19,30,0,0,0,0,0,0,21,27.806134995802438,1011.3892822265625,69.53062031973037,98.75186347420642,2.5970420443360314,0.0,294.38055419921875,3.608903408050537,0
2014,4,15,20,30,0,0,0,0,0,0,22,27.138441616390878,1011.6788940429688,74.77261234665158,112.3181800028362,2.5833891238389435,0.0,293.2236328125,3.321052312850952,0
2014,4,15,21,30,0,0,0,0,0,0,22,26.670287937832654,1011.7025756835938,78.78309906248462,125.28176094698848,2.627663793970671,0.0,290.123046875,3.199381113052368,0
2014,4,15,22,30,0,0,0,0,0,0,22,26.28066574384917,1011.2735595703125,82.09769483751795,137.07197687887822,2.674045244614884,0.0,287.393798828125,3.26020884513855,0
2014,4,15,23,30,0,0,0,0,0,0,23,25.944878633589326,1010.6183471679688,84.93152209986381,146.41277369730653,2.7302377708195156,0.0,286.5636291503906,3.372375249862671,0
2014,4,16,0,30,0,0,0,0,0,0,23,25.66163560826334,1010.1642456054688,87.13078669434576,150.83588529135915,2.798706076005656,0.0,287.2718200683594,3.377323865890503,0
2014,4,16,1,30,0,0,0,0,0,0,23,25.464534072164383,1009.6635131835938,88.60199442442112,148.2137491056898,2.873700973870179,0.0,287.1611022949219,3.168614625930786,0
2014,4,16,2,30,0,0,0,0,0,0,23,25.440769716165846,1009.1063232421875,89.29573274319836,139.90714560776374,2.9466710970643666,0.0,287.7598876953125,2.588765859603882,0
2014,4,16,3,30,0,0,0,0,0,0,23,25.678311846872248,1008.8045654296875,88.28577908219802,128.60667801861555,2.94663534852336,0.0,286.18292236328125,1.905850887298584,0
2014,4,16,4,30,0,0,0,0,0,0,23,25.754393165945828,1008.864990234375,88.18430991011451,115.88327547512576,2.9397533228374813,0.0,280.26788330078125,1.3458770513534546,0
2014,4,16,5,30,0,0,0,0,0,0,23,25.71302383201254,1009.4955444335938,88.61594414117405,102.44384170223805,2.9398809408020687,0.0,270.3049011230469,0.9603455066680908,0
2014,4,16,6,30,1,0,1,4,3,4,23,25.734493350638672,1009.8212890625,88.68092520144424,88.61405160510732,2.948669152883869,0.0,258.29412841796875,0.7316884994506836,0
2014,4,16,7,30,120,178,168,109,257,177,22,27.664701921798383,1010.4262084960938,72.74251054006568,74.57445075426827,2.963493413154113,0.0,253.6484832763672,0.6274456977844238,0
2014,4,16,8,30,177,468,408,177,468,408,21,30.38480464352955,1010.9630737304688,60.5765214462467,60.424283337369964,2.9818588810543023,0.0,264.47454833984375,0.7742606997489929,0
2014,4,16,9,30,217,592,626,217,592,626,21,32.82349580787735,1011.3065185546875,51.959089979950576,46.25860875274386,3.032582558635559,0.0,276.680419921875,1.2153292894363403,0
2014,4,16,10,30,241,664,803,241,664,803,21,34.835338481559404,1010.919921875,45.811552558355864,32.22075097304381,3.0971273953743728,0.0,282.92108154296875,1.8680188655853271,0
2014,4,16,11,30,255,702,920,255,702,920,21,36.235005563132916,1010.4666137695312,42.370178747661534,18.76768303100542,3.181211113755717,0.0,286.08306884765625,2.5703306198120117,0
2014,4,16,12,30,260,715,966,260,715,966,21,36.76224401317933,1009.643798828125,41.607581913386674,9.236614513123087,3.281016485219569,0.0,287.3880615234375,3.3021445274353027,0
2014,4,16,13,30,256,706,937,256,706,937,21,36.48804087343194,1008.7560424804688,42.95046882371121,15.44643717466117,3.3760309362067162,0.0,287.67218017578125,3.960284948348999,0
2014,4,16,14,30,245,673,836,245,673,836,22,35.59298713320845,1008.0109252929688,45.87747190586441,28.482992584437483,3.461964730117078,0.0,287.0600891113281,4.396833419799805,0
2014,4,16,15,30,223,609,673,223,609,673,22,34.186903513969014,1007.2547607421875,50.4881961702997,42.43266046912181,3.5345201477617674,0.0,286.70037841796875,4.567526340484619,0
2014,4,16,16,30,188,501,464,188,501,464,22,32.210183335399165,1007.0025024414062,57.61215235929596,56.575925433092095,3.5858575468598186,0.0,287.71832275390625,4.512779235839844,0
2014,4,16,17,30,130,319,235,130,319,235,23,29.951977613272106,1007.0982666015625,66.93357262247095,70.73027714360082,3.6157059770410025,0.0,289.99285888671875,4.312840938568115,0
2014,4,16,18,30,23,0,23,30,46,34,23,28.266389397831745,1007.22216796875,75.35146837565674,84.79628278444589,3.644194959099197,0.0,292.97882080078125,3.9890365600585938,0
2014,4,16,19,30,0,0,0,0,0,0,23,27.487305488144784,1007.7327270507812,79.96839269165255,98.67673047115991,3.6728824111522713,0.0,296.5718994140625,3.5577898025512695,0
2014,4,16,20,30,0,0,0,0,0,0,23,27.028836425998747,1008.0413208007812,83.5008993850037,112.21696807267702,3.7076344799716674,0.0,295.78924560546875,3.181542158126831,0
2014,4,16,21,30,0,0,0,0,0,0,24,26.779661066456185,1008.2249755859375,86.2057695085014,125.14160027691105,3.76295145972907,0.0,291.3851318359375,2.9157261848449707,0
2014,4,16,22,30,0,0,0,0,0,0,24,26.55760333604843,1007.9884643554688,87.78586519709492,136.87356920862175,3.8226959693075018,0.0,284.1227722167969,2.7460904121398926,0
2014,4,16,23,30,0,0,0,0,0,0,24,26.35855722966602,1007.8956909179688,89.13757890537319,146.13391901386638,3.8722428504996764,0.0,274.92230224609375,2.6671876907348633,0
2014,4,17,0,30,0,0,0,0,0,0,24,26.161368379136206,1007.3178100585938,90.45518355992269,150.48584198094593,3.898454253182173,0.0,265.15460205078125,2.6911282539367676,0
2014,4,17,1,30,0,0,0,0,0,0,24,25.992618674109167,1007.0535888671875,91.66397826334438,147.86560096476535,3.9053901599096363,0.0,256.7492370605469,2.8120546340942383,0
2014,4,17,2,30,0,0,0,0,0,0,24,25.888681202717464,1006.4536743164062,92.34094253358047,139.60952876686568,3.902005556388128,0.0,256.0102844238281,2.736281156539917,0
2014,4,17,3,30,0,0,0,0,0,0,24,25.813898358047084,1006.516357421875,92.47033955920372,128.3577048596837,3.8538824367450975,0.0,258.7222595214844,2.4807028770446777,0
2014,4,17,4,30,0,0,0,0,0,0,24,25.747634151791146,1006.8538818359375,92.57901709106949,115.67006185235805,3.805127485854071,0.0,261.6647033691406,2.1144251823425293,0
2014,4,17,5,30,0,0,0,0,0,0,24,25.754866900102172,1007.5260009765625,92.30348368914262,102.25572461426918,3.7500269065308376,0.0,264.7322082519531,1.7002917528152466,0
2014,4,17,6,30,2,0,2,5,3,5,24,26.21563946820487,1008.0156860351562,88.17994701149074,88.4433775670248,3.6868743977575478,0.0,269.858642578125,1.2379653453826904,0
2014,4,17,7,30,120,87,144,109,254,177,23,28.128507113092382,1008.8243408203125,74.29041667699227,74.41477887475212,3.6210394413933535,0.0,279.70263671875,0.7905617356300354,0
2014,4,17,8,30,231,55,259,176,462,405,22,30.593420562904384,1009.1742553710938,62.99864044110366,60.26979973454341,3.5631259197232015,0.0,272.4620361328125,0.4941490590572357,0
2014,4,17,9,30,339,148,442,216,585,622,22,32.95521008984116,1009.2684326171875,54.10581457738679,46.1016342136636,3.577323996584803,0.0,243.9286346435547,0.5133178234100342,0
2014,4,17,10,30,353,434,721,240,658,798,21,35.046003982820196,1009.2261352539062,46.48359069312403,32.04716839758899,3.5919234821655834,0.0,237.6400604248047,0.9067459106445312,0
2014,4,17,11,30,254,697,915,254,697,915,21,36.578621660850104,1008.5949096679688,40.99202595180251,18.539781113666024,3.6185741185260767,0.0,242.7991943359375,1.5722039937973022,0
