tracker_theta,aoi,surface_azimuth,surface_tilt
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.974207250443555495e+00,8.098760693086371987e+01,9.000000000000000000e+01,6.974207250443541284e+00
7.263930130156029463e+01,2.709403777969233929e+01,9.000000000000000000e+01,7.263930130156028042e+01
5.727721276038965925e+01,3.151083746864624047e+01,9.000000000000000000e+01,5.727721276038965215e+01
4.097467534946031265e+01,3.518005071444862608e+01,9.000000000000000000e+01,4.097467534946031265e+01
2.375083248578630446e+01,3.775296700881174417e+01,9.000000000000000000e+01,2.375083248578630446e+01
5.891446837477161580e+00,3.896789469003722672e+01,9.000000000000000000e+01,5.891446837477147369e+00
8.477090120351249425e-04,4.028824488298728568e+01,9.000000000000000000e+01,8.477090120209140878e-04
1.041357212571369928e-03,4.616063449617541892e+01,9.000000000000000000e+01,1.041357212571369928e-03
1.450192297923535989e-03,5.541126227175421093e+01,9.000000000000000000e+01,1.450192297923535989e-03
2.315757808929674866e-03,6.664414999808462881e+01,9.000000000000000000e+01,2.315757808929674866e-03
5.150894554631690880e-03,7.901321084181917342e+01,9.000000000000000000e+01,5.150894554617480026e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.021798048333309339e+00,8.091208782521350429e+01,9.000000000000000000e+01,7.021798048333309339e+00
7.262243058021175557e+01,2.687304374837671617e+01,9.000000000000000000e+01,7.262243058021175557e+01
5.726865668377794094e+01,3.128785897802391958e+01,9.000000000000000000e+01,5.726865668377794805e+01
4.098268774732982678e+01,3.495427050846805628e+01,9.000000000000000000e+01,4.098268774732981967e+01
2.378558531599746573e+01,3.752443151512787978e+01,9.000000000000000000e+01,2.378558531599746573e+01
5.963215783817403803e+00,3.874007757621070880e+01,9.000000000000000000e+01,5.963215783817403803e+00
8.406873075585963306e-04,4.005333999919698584e+01,9.000000000000000000e+01,8.406873075443854759e-04
1.033252211328772319e-03,4.593694305118356169e+01,9.000000000000000000e+01,1.033252211314561464e-03
1.439426493007545105e-03,5.521147486123921055e+01,9.000000000000000000e+01,1.439426493007545105e-03
2.296404812653918270e-03,6.646864255261343146e+01,9.000000000000000000e+01,2.296404812653918270e-03
5.077731602156632107e-03,7.885884001331118043e+01,9.000000000000000000e+01,5.077731602156632107e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.082361683141883191e+00,8.081948091546161095e+01,9.000000000000000000e+01,7.082361683141883191e+00
7.260041094028127873e+01,2.664729248529761918e+01,9.000000000000000000e+01,7.260041094028127873e+01
5.725496467240618159e+01,3.105991473534716718e+01,9.000000000000000000e+01,5.725496467240618159e+01
4.098571129488839659e+01,3.472321488173171389e+01,9.000000000000000000e+01,4.098571129488839659e+01
2.381569241115532520e+01,3.729023120758415644e+01,9.000000000000000000e+01,2.381569241115532520e+01
6.030957727695948734e+00,3.850622106922888577e+01,9.000000000000000000e+01,6.030957727695948734e+00
8.335621425459294187e-04,3.981330714987125674e+01,9.000000000000000000e+01,8.335621425459294187e-04
1.025092354367984626e-03,4.570989968512704849e+01,9.000000000000000000e+01,1.025092354353773771e-03
1.428674420751008256e-03,5.500992030492160723e+01,9.000000000000000000e+01,1.428674420751008256e-03
2.277253028140080460e-03,6.629249456663572460e+01,9.000000000000000000e+01,2.277253028140080460e-03
5.006597708586468798e-03,7.870458835025949895e+01,9.000000000000000000e+01,5.006597708586468798e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.155768809357851978e+00,8.070988811183735834e+01,9.000000000000000000e+01,7.155768809357851978e+00
7.257327235271785071e+01,2.641686333804237563e+01,9.000000000000000000e+01,7.257327235271785071e+01
5.723616654399792480e+01,3.082709008424996000e+01,9.000000000000000000e+01,5.723616654399791770e+01
4.098376676144461328e+01,3.448697663948370007e+01,9.000000000000000000e+01,4.098376676144460617e+01
2.384115258825512740e+01,3.705046630175897349e+01,9.000000000000000000e+01,2.384115258825512740e+01
6.094635380240077893e+00,3.826642721539173664e+01,9.000000000000000000e+01,6.094635380240077893e+00
8.263389814402444244e-04,3.956824975818193479e+01,9.000000000000000000e+01,8.263389814402444244e-04
1.016884079263036256e-03,4.547963285877009554e+01,9.000000000000000000e+01,1.016884079248825401e-03
1.417943841190094645e-03,5.480672829353489561e+01,9.000000000000000000e+01,1.417943841190094645e-03
2.258311482890462685e-03,6.611581999095473350e+01,9.000000000000000000e+01,2.258311482890462685e-03
4.937448854263948306e-03,7.855054652794936487e+01,9.000000000000000000e+01,4.937448854263948306e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.242041026827124028e+00,8.058321726160819765e+01,9.000000000000000000e+01,7.242041026827124028e+00
7.254104053955862241e+01,2.618183514514234744e+01,9.000000000000000000e+01,7.254104053955863662e+01
5.721229566234824659e+01,3.058947070492321885e+01,9.000000000000000000e+01,5.721229566234823949e+01
4.097688573659819156e+01,3.424565255240032968e+01,9.000000000000000000e+01,4.097688573659819156e+01
2.386197569150183995e+01,3.680524422183865596e+01,9.000000000000000000e+01,2.386197569150183995e+01
6.154218868725322977e+00,3.802080632693280648e+01,9.000000000000000000e+01,6.154218868725322977e+00
8.190234222382741791e-04,3.931827942047781477e+01,9.000000000000000000e+01,8.190234222382741791e-04
1.008633924740820476e-03,4.524627901893271797e+01,9.000000000000000000e+01,1.008633924740820476e-03
1.407242591824342526e-03,5.460203587710999074e+01,9.000000000000000000e+01,1.407242591824342526e-03
2.239589417484921796e-03,6.593874063775660943e+01,9.000000000000000000e+01,2.239589417484921796e-03
4.870246815571022125e-03,7.839681768717335331e+01,9.000000000000000000e+01,4.870246815571022125e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.341112874618474393e+00,8.043948940886626531e+01,9.000000000000000000e+01,7.341112874618474393e+00
7.250375137085495680e+01,2.594228802588344607e+01,9.000000000000000000e+01,7.250375137085495680e+01
5.718339181447323938e+01,3.034714341532331972e+01,9.000000000000000000e+01,5.718339181447323938e+01
4.096510084890431358e+01,3.399933809015646347e+01,9.000000000000000000e+01,4.096510084890431358e+01
2.387817262782529326e+01,3.655466877130761816e+01,9.000000000000000000e+01,2.387817262782529326e+01
6.209682903611522420e+00,3.776946420722309483e+01,9.000000000000000000e+01,6.209682903611522420e+00
8.116208122146417736e-04,3.906350304732008993e+01,9.000000000000000000e+01,8.116208122146417736e-04
1.000348037578646654e-03,4.500996880272077760e+01,9.000000000000000000e+01,1.000348037578646654e-03
1.396577778265850611e-03,5.439597197745492707e+01,9.000000000000000000e+01,1.396577778265850611e-03
2.221094348840324528e-03,6.576136772358356097e+01,9.000000000000000000e+01,2.221094348840324528e-03
4.804945753562606114e-03,7.824348689555829139e+01,9.000000000000000000e+01,4.804945753562606114e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.452975101547352210e+00,8.027865397200640984e+01,9.000000000000000000e+01,7.452975101547352210e+00
7.246143908896932828e+01,2.569830189267380050e+01,9.000000000000000000e+01,7.246143908896931407e+01
5.714949521857982973e+01,3.010019447080700772e+01,9.000000000000000000e+01,5.714949521857982262e+01
4.094844977789829699e+01,3.374812959434905224e+01,9.000000000000000000e+01,4.094844977789828988e+01
2.388976130124564179e+01,3.629884665505598917e+01,9.000000000000000000e+01,2.388976130124564179e+01
6.261008655594991978e+00,3.751251101018051060e+01,9.000000000000000000e+01,6.261008655594991978e+00
8.041365615127915589e-04,3.880403370026179033e+01,9.000000000000000000e+01,8.041365615127915589e-04
9.920326205303808820e-04,4.477083970054782469e+01,9.000000000000000000e+01,9.920326205303808820e-04
1.385956525396636607e-03,5.418867155570963945e+01,9.000000000000000000e+01,1.385956525396636607e-03
2.202833793589320521e-03,6.558381768731675265e+01,9.000000000000000000e+01,2.202833793589320521e-03
4.741505082506591862e-03,7.809064983584202935e+01,9.000000000000000000e+01,4.741505082506591862e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.577573776752430490e+00,8.010071961802285045e+01,9.000000000000000000e+01,7.577573776752430490e+00
7.241414729802410477e+01,2.544995780029301358e+01,9.000000000000000000e+01,7.241414729802409056e+01
5.711065489348805357e+01,2.984871190961463938e+01,9.000000000000000000e+01,5.711065489348805357e+01
4.092697647878296863e+01,3.349212493390094636e+01,9.000000000000000000e+01,4.092697647878296152e+01
2.389676488044936775e+01,3.603788564313055787e+01,9.000000000000000000e+01,2.389676488044935354e+01
6.308182901037440615e+00,3.725005765229160914e+01,9.000000000000000000e+01,6.308182901037440615e+00
7.965759657508897362e-04,3.853998468355888463e+01,9.000000000000000000e+01,7.965759657508897362e-04
9.836936507667815022e-04,4.452902810567648118e+01,9.000000000000000000e+01,9.836936507667815022e-04
1.375385546225516009e-03,5.398026721352319868e+01,9.000000000000000000e+01,1.375385546225516009e-03
2.184814231313225719e-03,6.540620196914493079e+01,9.000000000000000000e+01,2.184814231313225719e-03
4.679879713506807093e-03,7.793838959606026151e+01,9.000000000000000000e+01,4.679879713506807093e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.714778334062827980e+00,7.990579655001158699e+01,9.000000000000000000e+01,7.714778334062827980e+00
7.236192614735929851e+01,2.519733757085446868e+01,9.000000000000000000e+01,7.236192614735928430e+01
5.706692376560267377e+01,2.959278415924098482e+01,9.000000000000000000e+01,5.706692376560266666e+01
4.090072903870413512e+01,3.323142236704438801e+01,9.000000000000000000e+01,4.090072903870412802e+01
2.389921159453780319e+01,3.577189441040896156e+01,9.000000000000000000e+01,2.389921159453780319e+01
6.351198163607222114e+00,3.698221678081723240e+01,9.000000000000000000e+01,6.351198163607222114e+00
7.889443005382190677e-04,3.827147296133592391e+01,9.000000000000000000e+01,7.889443005382190677e-04
9.753370683682760500e-04,4.428467474993867370e+01,9.000000000000000000e+01,9.753370683682760500e-04
1.364871441637660610e-03,5.377089490094212465e+01,9.000000000000000000e+01,1.364871441637660610e-03
2.167042157367404798e-03,6.522863695791289729e+01,9.000000000000000000e+01,2.167042157367404798e-03
4.620030791571139162e-03,7.778680239502065774e+01,9.000000000000000000e+01,4.620030791571139162e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.864531967953837466e+00,7.969390149689959912e+01,9.000000000000000000e+01,7.864531967953837466e+00
7.230482617472593176e+01,2.494052302045581015e+01,9.000000000000000000e+01,7.230482617472593176e+01
5.701835702994376476e+01,2.933249957441786648e+01,9.000000000000000000e+01,5.701835702994376476e+01
4.086975880593399069e+01,3.296612009569182078e+01,9.000000000000000000e+01,4.086975880593399069e+01
2.389713331677161534e+01,3.550098108930288276e+01,9.000000000000000000e+01,2.389713331677160113e+01
6.390052024045047574e+00,3.670910015494430212e+01,9.000000000000000000e+01,6.390052024045047574e+00
7.812466902663572910e-04,3.799861467908370116e+01,9.000000000000000000e+01,7.812466902663572910e-04
9.669685527171623107e-04,4.403791819603736002e+01,9.000000000000000000e+01,9.669685527171623107e-04
1.354420320623717089e-03,5.356068623105376503e+01,9.000000000000000000e+01,1.354420320623717089e-03
2.149522883598820044e-03,6.505123181315111935e+01,9.000000000000000000e+01,2.149522883598820044e-03
4.561915268212146657e-03,7.763597171877734127e+01,9.000000000000000000e+01,4.561915268212146657e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
8.026790182217965253e+00,7.946503752443297230e+01,9.000000000000000000e+01,8.026790182217965253e+00
7.224289660036563987e+01,2.467959574495800013e+01,9.000000000000000000e+01,7.224289660036565408e+01
5.696501299782992334e+01,2.906794667170440860e+01,9.000000000000000000e+01,5.696501299782993044e+01
4.083412247390612038e+01,3.269631738241037056e+01,9.000000000000000000e+01,4.083412247390611327e+01
2.389056835754900021e+01,3.522525632913357185e+01,9.000000000000000000e+01,2.389056835754900021e+01
6.424748035795616374e+00,3.643082300110195604e+01,9.000000000000000000e+01,6.424748035795602163e+00
7.734882536709619671e-04,3.772153039011743658e+01,9.000000000000000000e+01,7.734882536709619671e-04
9.585937600462557384e-04,4.378890175620263392e+01,9.000000000000000000e+01,9.585937600462557384e-04
1.344038214767806494e-03,5.334977653476931181e+01,9.000000000000000000e+01,1.344038214767806494e-03
2.132261490672249238e-03,6.487409752621377379e+01,9.000000000000000000e+01,2.132261490672249238e-03
4.505490318294391727e-03,7.748597847678061612e+01,9.000000000000000000e+01,4.505490318294391727e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
8.201466841043696832e+00,7.921926470942887022e+01,9.000000000000000000e+01,8.201466841043696832e+00
7.217619798892424399e+01,2.441463864922502580e+01,9.000000000000000000e+01,7.217619798892422978e+01
5.690695530054591700e+01,2.879921473203974003e+01,9.000000000000000000e+01,5.690695530054590989e+01
4.079387893027636380e+01,3.242211290209249341e+01,9.000000000000000000e+01,4.079387893027636380e+01
2.387955771225401236e+01,3.494482936030056663e+01,9.000000000000000000e+01,2.387955771225401236e+01
6.455294380810059351e+00,3.614749865870130208e+01,9.000000000000000000e+01,6.455294380810059351e+00
7.656739447980953628e-04,3.744033950225130525e+01,9.000000000000000000e+01,7.656739447838845081e-04
9.502180596143716684e-04,4.353776566016561844e+01,9.000000000000000000e+01,9.502180596143716684e-04
1.333730611889905049e-03,5.313829524452696518e+01,9.000000000000000000e+01,1.333730611889905049e-03
2.115261969237280937e-03,6.469733778188715689e+01,9.000000000000000000e+01,2.115261969223070082e-03
4.450713130708550125e-03,7.733690007885076056e+01,9.000000000000000000e+01,4.450713130708550125e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
8.388458169916475526e+00,7.895666938471795504e+01,9.000000000000000000e+01,8.388458169916475526e+00
7.210479123913610522e+01,2.414573458618324864e+01,9.000000000000000000e+01,7.210479123913610522e+01
5.684424971847419528e+01,2.852639291656559806e+01,9.000000000000000000e+01,5.684424971847418817e+01
4.074909183649861433e+01,3.214360611945441804e+01,9.000000000000000000e+01,4.074909183649861433e+01
2.386414748994282320e+01,3.465981066673673183e+01,9.000000000000000000e+01,2.386414748994282320e+01
6.481704688797478298e+00,3.585924253929748318e+01,9.000000000000000000e+01,6.481704688797478298e+00
7.578086796513616719e-04,3.715516485550872261e+01,9.000000000000000000e+01,7.578086796371508171e-04
9.418467853095080500e-04,4.328465445386169108e+01,9.000000000000000000e+01,9.418467853095080500e-04
1.323502972738310746e-03,5.292637616395015954e+01,9.000000000000000000e+01,1.323502972724099891e-03
2.098528367639573844e-03,6.452106038073277716e+01,9.000000000000000000e+01,2.098528367639573844e-03
4.397542904499118777e-03,7.718881565023774272e+01,9.000000000000000000e+01,4.397542904499118777e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
8.587637094763451273e+00,7.867737197558709283e+01,9.000000000000000000e+01,8.587637094763451273e+00
7.202874391906031804e+01,2.387296711016898243e+01,9.000000000000000000e+01,7.202874391906031804e+01
5.677696895051668236e+01,2.824957156994956620e+01,9.000000000000000000e+01,5.677696895051668236e+01
4.069983014541102762e+01,3.186089756669472095e+01,9.000000000000000000e+01,4.069983014541102762e+01
2.384438884532706027e+01,3.437031197946209460e+01,9.000000000000000000e+01,2.384438884532706027e+01
6.503997730966830204e+00,3.556617125093460174e+01,9.000000000000000000e+01,6.503997730966830204e+00
7.498972923656310741e-04,3.686613123938076342e+01,9.000000000000000000e+01,7.498972923656310741e-04
9.334851188782522513e-04,4.302971349719926764e+01,9.000000000000000000e+01,9.334851188782522513e-04
1.313360455370116142e-03,5.271415169449695526e+01,9.000000000000000000e+01,1.313360455370116142e-03
